DatGeracaoConjuntoDados;NumAno;DscClassificacao;DescricaoCategoria;SigAgente;NumCNPJ;NumOrdemIASC;MdaIndicadorQualidade;MdaIndicadorSatisfacao;MdaIndicadorFidelidade;MdaIndicadorValor;MdaIndicadorConfianca;MdaSatisfacaoR2;MdaFidelidadeR2;MdaValorR2;MdaConfiancaR2;MdaPesoQualidadeInformacao;MdaPesoQualidadeAcesso;MdaPesoQualidadeConfiabilidade;MdaPesoSatisfacaoS1;MdaPesoSatisfacaoS2;MdaPesoSatisfacaoS3;MdaPesoFidelidadeV33;MdaPesoFidelidadeV34;MdaPesoFidelidadeV35;MdaPesoFidelidadeV36;MdaPesoValorV28;MdaPesoValorV29;MdaPesoValorV30;MdaPesoValorV31;MdaPesoValorV91;MdaPesoConfiancaV37;MdaPesoConfiancaV38;MdaPesoConfiancaV39;MdaPesoConfiancaV40;MdaMediaQualidadeInformacaoV15;MdaMediaQualidadeInformacaoV16;MdaMediaQualidadeInformacaoV21;MdaMediaQualidadeInformacaoV22;MdaMediaQualidadeInformacaoV23;MdaMediaQualidadeInformacaoV24;MdaMediaQualidadeInformacaoV90;MdaMediaQualidadeAcessoV10;MdaMediaQualidadeAcessoV11;MdaMediaQualidadeAcessoV12;MdaMediaQualidadeAcessoV17;MdaMediaQualidadeAcessoV19;MdaMediaQualidadeConfiabilidadeV8;MdaMediaQualidadeConfiabilidadeV9;MdaMediaQualidadeConfiabilidadeV13;MdaMediaQualidadeConfiabilidadeV14;MdaMediaQualidadeConfiabilidadeV18;MdaMediaQualidadeConfiabilidadeV20;MdaMediaSatisfacaoS1;MdaMediaSatisfacaoS2;MdaMediaSatisfacaoS3;MdaMediaFidelidadeV33;MdaMediaFidelidadeV34;MdaMediaFidelidadeV35;MdaMediaFidelidadeV36;MdaMediaFidelidadeV93;MdaMediaFidelidadeV94;MdaMediaValorV28;MdaMediaValorV29;MdaMediaValorV30;MdaMediaValorV31;MdaMediaValorV91;MdaMediaValorV92;MdaMediaConfiancaV37;MdaMediaConfiancaV38;MdaMediaConfiancaV39;MdaMediaConfiancaV40;MdaMediaQualidadeInformacao;MdaMediaQualidadeAcesso;MdaMediaQualidadeConfiabilidade;MdaMediaQualidade;MdaMediaSatisfacao;MdaMediaFidelidade;MdaMediaValor;MdaMediaConfianca;MdaDsvPadQualidadeInformacaoV15;MdaDsvPadQualidadeInformacaoV16;MdaDsvPadQualidadeInformacaoV21;MdaDsvPadQualidadeInformacaoV22;MdaDsvPadQualidadeInformacaoV23;MdaDsvPadQualidadeInformacaoV24;MdaDsvPadQualidadeInformacaoV90;MdaDsvPadQualidadeAcessoV10;MdaDsvPadQualidadeAcessoV11;MdaDsvPadQualidadeAcessoV12;MdaDsvPadQualidadeAcessoV17;MdaDsvPadQualidadeAcessoV19;MdaDsvPadQualidadeConfiabilidadeV8;MdaDsvPadQualidadeConfiabilidadeV9;MdaDsvPadQualidadeConfiabilidadeV13;MdaDsvPadQualidadeConfiabilidadeV14;MdaDsvPadQualidadeConfiabilidadeV18;MdaDsvPadQualidadeConfiabilidadeV20;MdaDsvPadSatisfacaoS1;MdaDsvPadSatisfacaoS2;MdaDsvPadSatisfacaoS3;MdaDsvPadFidelidadeV33;MdaDsvPadFidelidadeV34;MdaDsvPadFidelidadeV35;MdaDsvPadFidelidadeV36;MdaDsvPadFidelidadeV93;MdaDsvPadFidelidadeV94;MdaDsvPadValorV28;MdaDsvPadValorV29;MdaDsvPadValorV30;MdaDsvPadValorV31;MdaDsvPadValorV91;MdaDsvPadValorV92;MdaDsvPadConfiancaV37;MdaDsvPadConfiancaV38;MdaDsvPadConfiancaV39;MdaDsvPadConfiancaV40;MdaDsvPadQualidadeInformacao;MdaDsvPadQualidadeAcesso;MdaDsvPadQualidadeConfiabilidade;MdaDsvPadQualidade;MdaDsvPadSatisfacao;MdaDsvPadFidelidade;MdaDsvPadValor;MdaDsvPadConfianca;MdaCoeficienteQualidadeValor;MdaCoeficienteQualidadeSatisfacao;MdaCoeficienteValorSatisfacao;MdaCoeficienteQualidadeConfianca;MdaCoeficienteSatisfacaoConfianca;MdaCoeficienteConfiancaFidelidade;MdaCoeficienteSatisfacaoFidelidade;QtdSexoV11;QtdSexoV12;QtdFaixaEtariaV21;QtdFaixaEtariaV22;QtdFaixaEtariaV23;QtdFaixaEtariaV24;QtdFaixaEtariaV25;QtdFaixaEtariaV26;QtdFaixaEtariaV27;QtdFaixaEtariaV28;QtdFaixaEtariaV29;QtdEscolaridadeV31;QtdEscolaridadeV32;QtdEscolaridadeV33;QtdEscolaridadeV34;QtdEscolaridadeV35;QtdEscolaridadeV36;QtdEscolaridadeV37;QtdEscolaridadeV38;QtdEscolaridadeV39;QtdRendaV41;QtdRendaV42;QtdRendaV43;QtdRendaV44;QtdRendaV45;QtdRendaV46;QtdRendaV47
13/06/2023;2012;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição Rio de Janeiro;3,31E+13;40;56,69;54,85;40,97;32,17;53,59;0,7395;5,78E-02;0,1601;0,5154;0,94714014;0,95905968;0,95820069;0,91419439;0,90597532;0,80407743;;0,92935851;0,96055509;0,93227204;;0,96105214;0,97355161;0,97183737;;0,88254737;0,91299964;0,91774684;0,90847549;6,100446;5,686667;6,080275;6,084821;6,127232;6,421875;;5,885135;6,273563;6,712018;6,845291;5,659955;5,893096;6,086667;6,224299;6,008989;5,654788;5,821918;5,98;5,890869;5,937778;;4,761905;4,585973;4,716553;;;;3,848889;3,933333;3,902222;;;5,842222;5,730512;5,911111;5,808036;6,083553;6,275193;5,948293;6,102346;5,936215;4,688144;3,894815;5,82297;2,163;2,373;2,235;2,21;2,14;2,083;;2,354;2,224;2,177;2,23;2,528;2,314;2,353;2,223;2,31;2,567;2,413;2,266;2,171;2,192;;2,536;2,466;2,475;;;;2,079;2,103;2,068;;;2,191;2,433;2,259;2,183;1,88;1,92;2,017;1,852;1,934;2,344;2,018;2,053;0,4001;0,6345;0,3486;0,3557;0,385;0,1077;0,1425;190;260;2;25;69;88;80;86;100;0;0;0;119;80;31;125;23;72;0;0;32;188;126;42;33;20;9
13/06/2023;2012;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Iguaçu Energia;8,39E+13;41;55,57;54,67;36,11;37,51;55,8;0,5639;0,1766;3,07E-02;0,5415;0,91922353;0,92423525;0,91519112;0,84070981;0,87770021;0,80889746;;0,85213599;0,92565384;0,85685464;;0,88480076;0,92107757;0,89841579;;0,84022813;0,86622856;0,89246295;0,85394551;5,806452;6,047368;6,214724;6,016216;6;6,838542;;5,971429;5,875;6,34104;7,26738;5,760736;5,4;5,520202;5,570093;5,732558;5,728643;5,668478;6,09596;5,888325;5,771574;;4,22;4,075758;4,467337;;;;4,38191;4,40201;4,34375;;;6,040201;5,878173;6;6,171875;6,153884;6,243117;5,603329;6,00011;5,918619;4,254365;4,37589;6,022562;1,874;1,945;1,915;2,068;1,915;2,127;;1,94;2,097;2,009;2,068;1,88;2,178;2,301;1,731;1,91;2,044;2,206;1,93;1,736;1,726;;1,827;1,725;1,904;;;;1,67;1,504;1,539;;;2;2,006;1,98;1,787;1,525;1,573;1,429;1,388;1,514;1,595;1,415;1,678;0,1753;0,6455;0,2762;0,3918;0,3998;0,2325;0,2243;85;115;1;7;37;42;41;38;32;0;2;0;83;40;11;44;6;16;0;0;19;86;78;14;2;1;0
13/06/2023;2012;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Santa Maria;2,75E+13;42;57,36;54,47;42,37;32,55;54,57;0,2725;0,0717;0,1868;0,3326;0,94278109;0,95712101;0,96645009;0,80919656;0,77591728;0,74361746;;0,93368132;0,97072017;0,97187882;;0,95445223;0,96787309;0,94883631;;0,79369665;0,78542411;0,87575107;0,85363694;6,032;5,788;6,044;6,196;6,156;6,188;;6,256;6,285141;6,240964;6,176;6,196;6,372;6,2;6,149194;6,200803;6,188;6,016;6,148;5,888;5,650602;;4,987952;4,736;4,724;;;;3,944;3,928;3,916;;;6,225806;5,245968;6,128514;6,008;6,067333;6,230821;6,187666;6,16194;5,895534;4,815984;3,929333;5,902072;1,425;1,645;1,492;1,488;1,564;1,42;;1,439;1,476;1,416;1,354;1,557;1,176;1,442;1,391;1,403;1,465;1,583;1,433;1,243;1,46;;1,958;1,931;1,957;;;;1,569;1,558;1,61;;;1,399;2,03;1,705;1,621;1,233;1,153;1,124;1,117;1,071;1,869;1,511;1,397;0,4322;0,3404;0,2715;0,2737;0,3823;0,1708;0,1258;95;155;0;12;37;63;61;43;34;0;0;0;62;46;37;69;13;23;0;0;9;111;92;23;9;5;1
13/06/2023;2012;Concessionária;Norte;CEA;5,97E+12;43;50,48;54,25;30,03;32,13;54,21;0,5209;0,2149;4,57E-02;0,477;0,88934285;0,90867731;0,94293436;0,89958084;0,89436458;0,77074848;;0,95464727;0,98745324;0,98022987;;0,93050433;0,93183373;0,8972682;;0,87511608;0,9309728;0,91361983;0,8734089;4,650602;5,112;5,673387;4,714859;4,554217;6,485944;;5,14;5,654618;6,475806;7,666667;5,141129;4,94;5,096;5,855422;5,481928;5,040323;6,060241;5,656;6,42562;5,518072;;4,08;3,516;3,524;;;;3,944;3,688;4,048;;;6,104;5,68;5,795181;5,951613;5,198502;6,015644;5,412319;5,542155;5,866564;3,706667;3,893333;5,882698;1,87;1,913;1,734;1,842;1,858;1,628;;1,914;2,03;1,965;1,605;1,618;2,228;2,09;2,11;1,887;1,843;2,325;2,253;2,128;2,144;;2,194;2,433;2,405;;;;1,422;1,657;1,475;;;2,074;2,095;2,116;2,067;1,309;1,392;1,564;1,301;1,861;2,285;1,397;1,876;0,2138;0,6174;0,2481;0,3596;0,3857;0,2543;0,2548;79;171;7;10;42;57;49;55;30;0;0;0;104;32;25;55;9;25;0;0;32;160;44;13;0;0;1
13/06/2023;2012;Concessionária;Nordeste;Equatorial Maranhão;6,27E+12;44;54,04;54,06;58,37;49,71;59,07;0,5441;0,3388;8,88E-02;0,4754;0,70566277;0,88502299;0,87416791;0,82503358;0,76984429;0,84080854;;0,92984026;0,95748646;0,95951102;;0,96152833;0,9699061;0,95056488;;0,84293363;0,85141051;0,86522144;0,86779882;5,417051;5,77512;6,09795;5,30839;5,408578;6,011236;;5,664384;6,118329;6,497653;6,446188;5,433409;5,899777;5,839286;6,315914;5,868966;5,607223;5,563348;5,942094;5,795455;5,853933;;6,343891;6,095672;6,321918;;;;5,458797;5,469933;5,494407;;;6,381944;6,082005;6,406742;6,390519;5,669721;6,031993;5,849086;5,850266;5,863827;6,253827;5,474379;6,315302;1,754;1,563;1,52;1,734;1,737;1,698;;1,585;1,586;1,339;1,455;1,466;1,84;1,736;1,442;1,529;1,633;1,818;1,695;1,33;1,855;;2,535;2,533;2,572;;;;1,9;1,877;1,807;;;1,72;1,756;1,576;1,75;1,162;1,006;1,102;0,893;1,328;2,417;1,788;1,457;0,298;0,4914;0,4218;0,3229;0,4211;0,308;0,3262;142;308;7;54;105;99;91;50;44;0;0;0;167;61;44;136;17;25;0;0;116;239;87;7;1;0;0
13/06/2023;2012;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Light;6,04E+13;45;55,44;51,57;34,95;35,92;53,73;0,6654;0,2225;0,1927;0,6187;0,92380378;0,94144558;0,94355534;0,88040055;0,87014022;0,85466595;;0,94098953;0,9414888;0,93053977;;0,95294028;0,96567515;0,94387059;;0,91330172;0,89888212;0,89560853;0,90713188;5,570156;5,347439;6,09589;5,674833;5,595078;6,200445;;5,719101;5,861678;6,779043;7,391111;5,66443;6,124444;6,18;6,196347;5,874439;5,707589;5,514541;5,673333;5,54343;5,708889;;4,211111;3,848889;4,38;;;;4,34;4,264444;4,091111;;;5,842222;5,538976;6,211111;5,752232;5,747307;6,283073;5,932894;5,987758;5,641884;4,146667;4,231852;5,836135;2,285;2,444;2,365;2,228;2,243;2,311;;2,222;2,399;2,155;2,122;2,257;2,249;2,272;2,337;2,244;2,304;2,431;2,475;2,03;2,308;;2,538;2,378;2,483;;;;2,128;2,083;2,021;;;2,425;2,518;2,315;2,468;1,894;1,724;1,795;1,689;1,973;2,313;1,982;2,198;0,439;0,5819;0,3414;0,4206;0,4065;0,2747;0,2156;171;279;0;38;100;91;90;79;52;0;0;0;110;71;37;148;38;46;0;0;51;200;152;38;4;3;2
13/06/2023;2012;Concessionária;Norte;Energisa Rondônia;5,91E+12;46;54,15;50,7;55,83;41,03;50,87;0,7411;0,5541;0,5912;0,6054;0,87522884;0,91982711;0,9310471;0,89137085;0,73938909;0,84937385;;0,85727949;0,91326744;0,89000642;;0,93213433;0,91204881;0,87427157;;0,79141974;0,84614664;0,88597489;0,80807539;5,981567;5,819444;5,913043;5,747788;5,808511;5,87395;;5,869198;5,851064;6,052632;5,828326;5,973799;5,471545;5,644628;6,175676;6,059091;5,747826;5,991266;5,566802;5,741784;5,402542;;5,977169;6,050251;6,044776;;;;4,715447;4,764706;4,594017;;;5,683544;5,454167;5,512712;5,676471;5,857384;5,915004;5,848339;5,873575;5,570376;6,024065;4,69139;5,581723;1,665;1,537;1,583;1,53;1,563;1,672;;1,829;1,806;1,707;1,735;1,628;1,898;1,832;1,689;1,706;1,723;1,674;1,822;1,463;2,114;;1,769;1,585;1,616;;;;1,912;1,727;1,713;;;1,61;1,637;1,629;1,66;1,124;1,283;1,268;1,115;1,502;1,468;1,618;1,361;0,7689;0,4723;0,4397;0,4003;0,4114;0,3991;0,3956;88;162;2;12;56;74;53;25;28;0;0;0;105;29;33;55;6;22;0;0;41;116;73;19;0;1;0
13/06/2023;2012;Concessionária;Norte;Energisa Acre;4,07E+12;47;54,36;48,6;29,02;27,02;48,41;0,5194;0,2374;0,1078;0,4212;0,84911843;0,86289587;0,92403348;0,9012435;0,89475753;0,81669179;;0,92275178;0,93585027;0,93091285;;0,90857445;0,93575311;0,93727291;;0,82656116;0,86588449;0,8708872;0,87375025;5,453061;5,112903;6,209016;5,583673;5,844262;6,410569;;5,567901;6,088983;6,479339;7,673387;5,586345;5,44;5,419355;6,182222;5,767347;5,393574;5,662602;5,196;5,623482;5,296;;3,439516;3,536885;3,856557;;;;3,566265;3,254032;3,477912;;;5,409639;5,149798;5,433198;5,434959;5,768914;6,279191;5,644183;5,89743;5,371827;3,610986;3,432736;5,356898;1,846;1,889;1,846;1,869;1,765;1,645;;1,834;2,18;1,82;1,648;1,675;2,032;2,064;1,93;1,698;1,669;1,946;2,097;1,891;1,824;;1,952;1,711;1,826;;;;1,748;1,543;1,703;;;1,865;1,772;1,78;1,71;1,261;1,299;1,382;1,156;1,691;1,701;1,543;1,53;0,3283;0,5461;0,3075;0,368;0,3324;0,3052;0,237;101;149;0;24;63;68;52;24;19;0;0;0;71;38;21;79;16;25;0;0;51;100;77;16;2;4;0
13/06/2023;2012;Concessionária;Nordeste;Equatorial Piauí;6,84E+12;48;46,3;45,65;29,11;36,86;47,76;0,3574;0,1187;2,74E-02;0,4104;0,86860373;0,89866406;0,88904073;0,7164739;0,74305297;0,78020012;;0,83863963;0,93509955;0,9046066;;0,92798148;0,94028646;0,94300182;;0,78884715;0,85563269;0,86001194;0,78283295;5,641447;5,528125;5,943574;5,214058;5,877358;6,664577;;4,584459;4,968858;5,449477;7,1;4,354386;3,5375;3,79375;5,424028;5,060811;4,18125;4,470032;4,71875;5,628125;4,971875;;3,834375;3,465625;3,58125;;;;4,240625;4,3125;4,396875;;;4,956113;5,257053;5,38558;5,592476;5,811523;5,291436;4,411228;5,171396;5,10625;3,627083;4,316667;5,297806;2,129;2,196;2,053;2,128;2,01;1,705;;2,034;2,079;1,969;1,874;1,992;1,765;1,882;2,128;1,551;2,142;2,512;2,273;2,138;2,258;;1,882;1,705;1,89;;;;2,079;1,972;1,927;;;2,115;2,14;2,098;2,153;1,489;1,43;1,336;1,256;1,66;1,628;1,867;1,748;0,1656;0,5282;0,196;0,3286;0,3857;0,2147;0,1594;123;197;11;45;77;64;71;28;24;0;0;0;102;36;36;99;9;38;0;0;118;145;48;9;0;0;0
13/06/2023;2012;Concessionária;Norte;Equatorial Pará;4,90E+12;49;46,47;39,89;31,02;32,21;40,46;0,5143;0,1377;0,1246;0,5222;0,81666194;0,8767455;0,8998738;0,76097817;0,80644024;0,8155786;;0,88526709;0,93227086;0,93159269;;0,89492667;0,9179557;0,91888612;;0,76128126;0,84568861;0,84031565;0,75297906;5,310268;4,814732;5,743468;5,548098;6,051111;6,474388;;4,321678;4,277389;5,856813;6,966667;4,333333;4,382222;4,833333;4,797015;5,049528;4,477778;5,144766;4,393333;5,155556;4,214286;;3,890869;3,635556;3,853333;;;;4,075556;3,668889;3,957778;;;4,391499;4,414254;4,594655;5,2;5,657011;5,151176;4,780774;5,19632;4,587725;3,793252;3,900741;4,650102;2,12;2,263;1,782;1,929;1,686;1,473;;2,094;2,237;1,938;1,577;1,98;2,169;2,132;1,96;1,992;2,183;2,232;2,145;2,169;2,164;;1,864;1,857;2,002;;;;1,76;1,67;1,691;;;1,935;1,948;2,059;2,021;1,33;1,405;1,428;1,201;1,716;1,749;1,554;1,593;0,353;0,5282;0,3181;0,3864;0,3986;0,2163;0,185;163;287;10;35;116;96;85;71;37;0;0;0;140;45;49;155;20;41;0;0;107;201;95;31;11;4;1
13/06/2023;2010;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Mux Energia;9,76E+13;1;82,89;77,79;59,65;44,09;76,92;0,4172;0,3385;6,19E-02;0,541;0,92992785;0,91696467;0,96277267;0,84938821;0,83240599;0,80997973;;0,88343498;0,97377114;0,9760905;;0,93144148;0,98201352;0,98202454;;0,84563372;0,81778362;0,87621133;0,84084881;7,72;8,313131;8,065217;7,715;7,13;8,815;;8,815;9,284264;9,613065;9,66;8,105;8,9;8,63;7,700565;8,40201;8,256281;8,145;8,36;7,87;7,758794;;5,892857;6,569231;6,6;;;;5,295;4,82;4,805;;;8,312821;7,664975;8,261307;7,427083;7,959725;9,095466;8,338976;8,464722;7,996265;6,354029;4,973333;7,916546;1,975;1,687;1,917;2,031;2,578;1,629;;1,345;1,191;0,99;0,882;1,729;1,156;1,408;2,085;1,563;1,537;2,046;1,474;1,339;1,296;;2,882;2,8;2,792;;;;2,346;1,837;1,869;;;1,566;1,796;1,687;2,151;1,615;0,922;1,267;1,191;1,139;2,666;1,943;1,522;0,2488;0,4872;0,3146;0,4498;0,3614;0,3;0,3517;74;126;1;11;28;43;48;41;27;0;1;0;132;28;9;23;2;6;0;0;10;131;50;8;0;0;1
13/06/2023;2010;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eflul;8,65E+13;2;80,06;77,7;42,14;37,2;77,15;0,6462;0,1554;9,59E-02;0,6024;0,92149188;0,95047086;0,95954387;0,85398959;0,87584063;0,82336191;;0,91291336;0,96265226;0,96169777;;0,95792546;0,9834738;0,97176277;;0,9053869;0,89612963;0,90895889;0,91046359;7,743719;7,686869;8,444444;7,89899;7,581633;8,16;;8,387435;8,351064;8,863158;8,965;8,232044;7,905;8,02;8,401408;8,042328;7,939698;8,47;8,405;8,02;7,537688;;4,745;4,715;4,914573;;;;4,425;4,365;4,255;;;7,875;7,792929;8,175;7,93;7,919276;8,55974;8,129739;8,202918;7,987563;4,791524;4,348333;7,943232;2,306;2,179;1,663;2,15;2,259;2,004;;1,781;1,994;1,467;1,346;1,824;1,634;1,859;1,432;1,823;1,992;1,799;1,857;1,638;1,556;;2,141;2,302;2,305;;;;1,898;1,873;1,859;;;1,556;1,786;1,465;1,658;1,733;1,462;1,385;1,439;1,434;2,129;1,823;1,463;0,3097;0,6643;0,2539;0,4096;0,4082;0,2129;0,2102;68;132;2;8;23;42;48;42;35;0;0;0;119;22;3;47;3;6;0;0;14;71;99;15;1;0;0
13/06/2023;2010;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Hidropan;9,20E+13;3;84,94;77,11;58,88;43,09;77,97;0,303;0,2884;8,62E-02;0,4622;0,9018495;0,89797481;0,92689989;0,8535067;0,80722608;0,73916693;;0,91096649;0,98010785;0,97808742;;0,91446496;0,97571883;0,97846807;;0,8935143;0,83723507;0,84987314;0,88216766;8,343434;8,230769;8,464865;8,396985;7,723618;9,18;;8,86;9,457286;9,688442;9,535;8,05;8,79;8,225;8,046784;8,39196;8,085;9,055556;8,281407;7,628141;7,885;;5,917526;6,469072;6,484536;;;;5,160804;4,763819;4,728643;;;8,139896;7,8;8,362245;7,766839;8,389945;9,118146;8,432383;8,646825;7,931516;6,290378;4,884422;8,017245;1,791;1,819;1,61;1,843;2,201;1,151;;1,418;1,12;0,829;1,223;1,656;1,313;1,809;1,756;1,575;1,442;1,436;1,183;1,297;1,312;;2,757;2,636;2,624;;;;2,041;1,653;1,649;;;1,427;1,685;1,391;1,855;1,416;0,841;1,082;1,014;1,009;2,554;1,699;1,377;0,2936;0,4298;0,2279;0,3845;0,3917;0,3304;0,2595;70;130;0;15;33;47;31;34;40;0;0;0;125;31;15;24;3;2;0;0;7;140;47;5;1;0;0
13/06/2023;2010;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Iguaçu Energia;8,39E+13;4;80,45;76,26;40,77;35,17;71,43;0,6548;0,1258;7,76E-02;0,6117;0,89539272;0,92145517;0,91917198;0,8474223;0,87309047;0,81793044;;0,86336919;0,9627149;0,95673538;;0,90053827;0,95688948;0,95606146;;0,88839793;0,92790424;0,90273186;0,88591521;7,742424;7,733668;8,588608;8,11399;7,605263;8,385;;8,340782;8,375723;8,828729;9,03;8,178571;7,88;7,625;8,352;8,301676;7,96;8,693467;8,165;7,97;7,437186;;4,475;4,703518;4,809045;;;;4,42;4,04;4,050251;;;7,376884;7,115;7,795;7,436548;8,028159;8,550761;8,135357;8,238092;7,857395;4,662521;4,170084;7,430858;2,336;2,087;1,464;2,157;2,283;1,896;;1,626;1,681;1,333;1,311;1,633;1,817;1,971;1,528;1,65;1,668;1,737;1,622;1,473;1,509;;1,972;2,187;2,109;;;;1,935;1,662;1,634;;;1,723;2,062;1,681;1,903;1,636;1,242;1,329;1,278;1,299;1,942;1,632;1,662;0,2785;0,6374;0,3353;0,4021;0,4242;0,1948;0,1827;52;148;0;5;25;46;58;35;31;0;0;0;82;24;14;57;9;14;0;0;17;66;86;27;3;1;0
13/06/2023;2010;Concessionária;Nordeste;Energisa Borborema;8,83E+12;5;77,79;76,09;47,16;46,28;75,38;0,5542;0,3059;0,0001;0,7922;0,92365589;0,93737744;0,95733357;0,9476277;0,95853208;0,92696178;;0,91572959;0,98132217;0,97747697;;0,95227858;0,9796551;0,97086702;;0,90777966;0,93928804;0,87536367;0,89419423;7,686099;7,808333;7,746888;7,727273;7,38565;7,99187;;8,155738;8,054393;8,06383;9,02;7,95102;8,4;8,168;7,846809;7,70614;8,328;7,699187;8,052;7,824;7,664;;5,788;5,02;4,96;;;;5,008032;5,18;5,304;;;7,767068;7,722892;7,988;7,665323;7,724352;8,248996;8,024689;7,999346;7,846667;5,256;5,164011;7,785821;1,423;1,549;1,248;1,245;1,363;1,464;;1,672;1,457;1,277;1,25;1,485;1,601;1,836;1,193;1,373;1,584;1,338;1,839;1,604;1,595;;2,403;2,668;2,718;;;;1,529;1,661;1,766;;;1,537;1,596;1,535;1,63;1,143;1,129;1,218;1,093;1,586;2,492;1,599;1,424;9,10E-03;0,7019;0,2416;0,4549;0,5037;0,2997;0,2503;68;182;1;25;54;53;62;34;21;0;0;0;125;41;28;40;6;10;0;0;87;126;35;1;1;0;0
13/06/2023;2010;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Demei;9,53E+13;6;81,47;73,78;52,08;41,41;70,48;0,3891;0,2232;0,114;0,519;0,903828;0,89819507;0,93724917;0,89249309;0,87613892;0,85454906;;0,89946379;0,97896647;0,97872249;;0,90907351;0,97841358;0,97801859;;0,91093812;0,88687813;0,8572738;0,8541147;7,84;7,984848;8,055866;8,03;7,140704;8,665;;8,414141;9,105528;9,522613;9,44;7,81;8,705;8;7,701754;8,045226;8,045;8,675;7,914573;7,40201;7,59799;;5,243523;5,88601;5,896373;;;;4,995;4,6;4,605;;;7,507538;7,152284;7,722222;6,984536;7,952736;8,858456;8,19533;8,335508;7,638191;5,675302;4,733333;7,341645;2,236;1,963;2,147;2,074;2,784;1,866;;1,678;1,444;1,198;1,239;1,792;1,065;1,84;2,124;1,8;1,577;1,802;1,793;1,638;1,389;;2,703;2,637;2,633;;;;2,075;1,617;1,607;;;1,607;2,002;1,594;2,014;1,83;1,079;1,206;1,255;1,408;2,53;1,682;1,583;0,3377;0,4568;0,2874;0,4018;0,4047;0,2864;0,2224;81;119;1;9;24;32;46;41;46;0;1;0;127;14;12;39;4;4;0;0;13;127;42;14;3;0;1
13/06/2023;2010;Concessionária;Nordeste;Neoenergia Cosern;8,32E+12;7;70,9;73,36;34,1;42,41;68,98;0,512;0,2937;0,0001;0,7519;0,93172621;0,95135245;0,95567216;0,9281329;0,94138321;0,88220001;;0,92001003;0,97365626;0,95443388;;0,93553405;0,97162553;0,95906526;;0,88919137;0,90894702;0,84259245;0,80753171;7,015094;6,99661;7,261168;7,149254;7,071146;7,318182;;7,598662;7,461538;7,510067;8,050157;7,279365;7,828125;7,485893;7,288591;7,192857;7,435737;7,301282;7,64375;7,546875;7,61875;;4,507987;3,802548;3,916933;;;;4,75625;4,753125;4,940625;;;7,328125;7,084906;7,507837;6,903654;7,135242;7,579958;7,422081;7,379094;7,603125;4,075823;4,816667;7,206131;1,443;1,47;1,306;1,308;1,27;1,218;;1,496;1,412;1,413;1,258;1,427;1,398;1,555;1,317;1,407;1,48;1,455;1,545;1,514;1,339;;2,258;2,457;2,594;;;;1,69;1,722;1,823;;;1,29;1,365;1,455;1,349;1,077;1,128;1,164;1,063;1,347;2,315;1,667;1,176;9,60E-03;0,6919;0,1758;0,4675;0,4743;0,3043;0,2159;90;230;2;29;69;80;76;37;27;0;0;0;176;37;35;61;6;5;0;0;89;173;50;7;0;0;1
13/06/2023;2010;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;DMED;2,37E+13;8;74,82;73,3;38,86;36,19;71,9;0,4397;0,2057;8,73E-02;0,4655;0,93730641;0,9353925;0,94845844;0,89564718;0,85463342;0,76528752;;0,90897052;0,96133431;0,95675672;;0,90815382;0,94659961;0,95136918;;0,86821561;0,90440906;0,83963195;0,84754443;7,512195;7,028112;8;7,752;7,72;7,968;;7,662551;7,669456;8,360996;8,224;7,608163;7,708;7,562249;7,702326;7,584362;7,704;7,553719;7,664;7,736;7,364;;4,526104;4,424;4,544;;;;4,292;4,232;4,248;;;7,388;7,184;7,792;7,544355;7,663385;7,905033;7,635776;7,734731;7,588;4,498035;4,257333;7,477089;1,945;2,127;1,633;1,734;1,852;1,845;;1,795;2,129;1,728;1,812;1,837;1,799;1,697;1,692;1,656;1,819;1,976;1,81;1,653;1,489;;2,098;2,114;2,096;;;;1,886;1,948;1,813;;;1,721;1,843;1,474;1,705;1,465;1,448;1,326;1,328;1,391;1,982;1,761;1,461;0,2954;0,5015;0,3001;0,3994;0,3515;0,254;0,2575;74;176;1;11;41;58;53;55;31;0;0;0;139;28;15;45;8;15;0;0;19;109;98;16;5;3;0
